No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api,requestPayload,responsePayload
578,TRD2022121704019,SAP Logistic,15811,45186,,2,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""45186"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":4,""price"":42500,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""f6238fa7d6e8cf92ba0a8b6fac3e0cfe"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":2,""price"":18000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""7ca6caf1f70fbc6d932ba24ee05590bd"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
579,TRD2022121704003,SAP Logistic,15811,40382,,2,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""40382"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":4,""price"":37500,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""fa9e9ff68a045f000c1e3c05862d7fba"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":2,""minDuration"":1,""price"":20000,""rateCode"":""UDRONS"",""rateName"":""ODS"",""signedKey"":""40663b02e09b34d869d037c3bae64b0b"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":2,""price"":12000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""78de8b4c4738db973e02e0a9b3ae4522"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[{""durationType"":1,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":1,""minDuration"":0,""price"":53000,""rateCode"":""UDRSDS"",""rateName"":""Sameday"",""signedKey"":""3d56a85292b64038db5c1e47c1df0ed6"",""volumeWeight"":1000,""weight"":1000}]}"
580,TRD2022121704008,SAP Logistic,15811,77554,,3,8,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""77554"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":20,""minDuration"":15,""price"":4300000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""99c91f3fe06aafabb76dace0cc6daa33"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":8,""minDuration"":3,""price"":89000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""1b911f1578fbc20746f56cf5200a34b2"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
581,TRD2022121704027,SAP Logistic,15811,20351,,3,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""20351"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":10,""minDuration"":6,""price"":160000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""16beb8ad52310d9a6eb778509920ef61"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":3,""price"":57000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""e9aaf6dc168041f3ae7189f18649fffd"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
582,TRD2022121704001,SAP Logistic,15811,77482,,3,8,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""77482"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":20,""minDuration"":15,""price"":4300000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""3daeb11bdbdcefb0c333d3f1c5f5ead4"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":8,""minDuration"":3,""price"":92000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""85ac7c1221db510f167a0906c87da2f4"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
583,TRD2022121704031,SAP Logistic,15811,41314,,2,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""41314"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":4,""price"":35000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""c44adde9057ca33de0428e5b5048c692"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":2,""minDuration"":1,""price"":18000,""rateCode"":""UDRONS"",""rateName"":""ODS"",""signedKey"":""811ec297f47c0572619bdeeaf90041c5"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":2,""price"":11000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""a3d368641e0dab5227fb5d8c68eca673"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
584,TRD2022121704022,SAP Logistic,15811,77115,,3,6,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""77115"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":18,""minDuration"":15,""price"":2050000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""00b6fdb550f9a5351e11b8e0861822e9"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":6,""minDuration"":3,""price"":70000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""75713b6ca158a3f1f80a7c8d1e8b42c3"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
585,TRD2022121704009,SAP Logistic,15811,85231,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""85231"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":17,""minDuration"":15,""price"":1025000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""2ddcd24788d366f5d0071c7c19968a6d"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":3,""price"":70000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""4c9bb806e1ad5274771125ea6fc3c8d6"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
586,TRD2022121704025,SAP Logistic,15811,53274,,2,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""53274"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":4,""price"":52500,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""88da4f8db4874c200fa6c1b3ddddd732"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":2,""minDuration"":1,""price"":32000,""rateCode"":""UDRONS"",""rateName"":""ODS"",""signedKey"":""b32f8559e8c1ae8db8eab447e2f62bb8"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":2,""price"":20000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""25b91c8e198e6f322584a11f1ae7aa7b"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
587,TRD2022121704013,SAP Logistic,15811,68483,,2,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""68483"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":4,""price"":57500,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""8cc44d435a83e4770d990037655f0133"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":2,""price"":34000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""c101dc0d5a02c37fe4fa34dfbe6cf128"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
588,TRD2022121703992,SAP Logistic,15811,95115,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""95115"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":15,""minDuration"":13,""price"":1400000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""c82f2088ef56328fc1805dcc0e9c5e96"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":2,""minDuration"":1,""price"":104000,""rateCode"":""UDRONS"",""rateName"":""ODS"",""signedKey"":""880d9b9ad603e557300fb39e5a3eac60"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":3,""price"":78000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""607089fab0e24ac2b22ba5d214038af7"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
589,TRD2022121703990,SAP Logistic,15811,95115,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""95115"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":15,""minDuration"":13,""price"":1400000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""c82f2088ef56328fc1805dcc0e9c5e96"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":2,""minDuration"":1,""price"":104000,""rateCode"":""UDRONS"",""rateName"":""ODS"",""signedKey"":""880d9b9ad603e557300fb39e5a3eac60"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":3,""price"":78000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""607089fab0e24ac2b22ba5d214038af7"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
590,TRD2022121704006,SAP Logistic,15811,42163,,1,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""42163"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":3,""price"":30000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""0e40fbd74d0dc1c1cea47a088f129ff8"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":2,""minDuration"":1,""price"":17000,""rateCode"":""UDRONS"",""rateName"":""ODS"",""signedKey"":""fb24a5254906ae424dc4b3e2a52a68e8"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":3,""minDuration"":1,""price"":10000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""5dacfde3018d3a3b51a50110f39606c2"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
