No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
330,TRD2022081802184,Kali Rungkut,60119,Ragajaya,16920,1,2,SIUNT
331,TRD2022081802163,Kali Rungkut,60119,Ranjeng,45253,4,6,SIUNT
332,TRD2022081802360,Kali Rungkut,60119,Ranotana,95116,2,4,SIUNT
333,TRD2022081802322,Kali Rungkut,60119,Rawa Sari,36125,2,4,SIUNT
334,TRD2022081802362,Kali Rungkut,60119,Renah Kasak,37163,13,24,SIUNT
335,TRD2022081802186,Kali Rungkut,60119,Rengas,15412,1,2,SIUNT
336,TRD2022081802262,Kali Rungkut,60119,Rungkut Tengah,60293,1,2,SIUNT
337,TRD2022081802265,Kali Rungkut,60119,Sangaji Utara,97751,3,5,SIUNT
338,TRD2022081802226,Kali Rungkut,60119,Sei Belutu,20995,7,10,SIUNT
339,TRD2022081802247,Kali Rungkut,60119,Sei Tarolat,21471,7,10,SIUNT
340,TRD2022081802326,Kali Rungkut,60119,Sekumpul,70619,7,10,SIUNT
341,TRD2022081802219,Kali Rungkut,60119,Semayu,56361,4,6,SIUNT
342,TRD2022081802380,Kali Rungkut,60119,Sentul,16810,1,2,SIUNT
343,TRD2022081802213,Kali Rungkut,60119,Simalanggang,26251,7,10,SIUNT
344,TRD2022081802183,Kali Rungkut,60119,Sindulang Satu,95239,2,4,SIUNT
345,TRD2022081802403,Kali Rungkut,60119,Skow Mabo (Skouw Mabo ),99351,4,5,SIUNT
346,TRD2022081802158,Kali Rungkut,60119,So E (Soe),85519,7,9,SIUNT
347,TRD2022081802167,Kali Rungkut,60119,Srengseng Sawah,12640,1,2,SIUNT
348,TRD2022081802337,Kali Rungkut,60119,Suka Jadi Makmur,24415,9,10,SIUNT
349,TRD2022081802407,Kali Rungkut,60119,Suka Mulya,78561,7,10,SIUNT
350,TRD2022081802196,Kali Rungkut,60119,Sukanegeri Jaya,35377,4,5,SIUNT
351,TRD2022081802190,Kali Rungkut,60119,Sukodadi,30154,3,4,SIUNT
352,TRD2022081802225,Kali Rungkut,60119,Sungai Aro,37572,6,8,SIUNT
353,TRD2022081802237,Kali Rungkut,60119,Sungai Beliung,74113,9,11,SIUNT
354,TRD2022081802171,Kali Rungkut,60119,Sungai Bengkuang,74183,9,11,SIUNT
355,TRD2022081802307,Kali Rungkut,60119,Sungai Nangka,76114,2,3,SIUNT
356,TRD2022081802181,Kali Rungkut,60119,Talang Semut,30136,3,4,SIUNT
357,TRD2022081802375,Kali Rungkut,60119,Talumolo,96118,2,4,SIUNT
358,TRD2022081802203,Kali Rungkut,60119,Talun,40384,2,3,SIUNT
359,TRD2022081802372,Kali Rungkut,60119,Tanah Merah,28284,2,4,SIUNT
360,TRD2022081802318,Kali Rungkut,60119,Tanalum,53356,3,4,SIUNT
361,TRD2022081802345,Kali Rungkut,60119,Tanamodindi,94111,3,4,SIUNT
362,TRD2022081802234,Kali Rungkut,60119,Tanjung Merdeka,90225,2,3,SIUNT
363,TRD2022081802327,Kali Rungkut,60119,Tanru Tedong,91681,5,7,SIUNT
364,TRD2022081802269,Kali Rungkut,60119,Tasuk,77352,9,12,SIUNT
365,TRD2022081802303,Kali Rungkut,60119,Tebangan Lebak/Lembak,75618,7,9,SIUNT
366,TRD2022081802193,Kali Rungkut,60119,Tebat Kubu,38511,8,10,SIUNT
367,TRD2022081802402,Kali Rungkut,60119,Tegal Besar,68132,2,3,SIUNT
368,TRD2022081802349,Kali Rungkut,60119,Teluk Bayur/Taluak Bayua,25217,4,5,SIUNT
369,TRD2022081802409,Kali Rungkut,60119,Titiwungen Utara,95113,2,4,SIUNT
370,TRD2022081802209,Kali Rungkut,60119,Tlogomas,65144,1,2,SIUNT
371,TRD2022081802332,Kali Rungkut,60119,Tlogomulyo,56371,4,6,SIUNT
372,TRD2022081802377,Kali Rungkut,60119,Tode Kisar,85229,4,6,SIUNT
373,TRD2022081802294,Kali Rungkut,60119,Trate,61114,2,3,SIUNT
374,TRD2022081802333,Kali Rungkut,60119,Tumbang Lahang,74454,9,11,SIUNT
375,TRD2022081802406,Kali Rungkut,60119,Tumbang Rungan,73111,2,3,SIUNT
376,TRD2022081802180,Kali Rungkut,60119,Tumori Balohili,22811,13,24,SIUNT
377,TRD2022081802161,Kali Rungkut,60119,Tumpok Laweung,24151,10,12,SIUNT
378,TRD2022081802172,Kali Rungkut,60119,Tuyau,73653,9,12,SIUNT
379,TRD2022081802296,Kali Rungkut,60119,Ujong Baroh,23615,6,8,SIUNT
380,TRD2022081802300,Kali Rungkut,60119,Ulujami,12230,1,2,SIUNT
381,TRD2022081802240,Kali Rungkut,60119,Uwuran Satu,95954,7,10,SIUNT
382,TRD2022081802302,Kali Rungkut,60119,Uwuran Satu,95954,7,10,SIUNT
383,TRD2022081802217,Kali Rungkut,60119,Wanajaya,17520,2,3,SIUNT
384,TRD2022081802388,Kali Rungkut,60119,Wangunharja,40391,2,3,SIUNT
385,TRD2022081802329,Kali Rungkut,60119,Wedoro,61256,2,3,SIUNT
386,TRD2022081802414,BlokQ2 Timur,14450,Jempang Baru,83116,4,5,SIUNT
387,TRD2022081802416,BlokQ2 Timur,14450,Posso,96252,7,9,SIUNT
388,TRD2022081802415,BlokQ2 Timur,14450,Tambe,84161,7,10,SIUNT
389,TRD2022081802780,Semolowaru,60119,Tebing Tinggi,31453,5,7,SIUNT
390,TRD2022082200045,Bunderan,61153,Lolo,76251,5,8,SIUNT
391,TRD2022082200046,Bunderan,61153,Lubuk Pandan,25584,7,10,SIUNT
392,TRD2022082200044,Bunderan,61153,Purwoharjo,68483,4,6,SIUNT
393,TRD2022082200043,Bunderan,61153,Ujung Padang,23773,8,10,SIUNT
394,TRD2022082200053,Bunderan,61153,Air Tawar Barat,25132,4,5,SIUNT
395,TRD2022082200078,Bunderan,61153,Alue Ambang,23653,8,10,SIUNT
396,TRD2022082200055,Bunderan,61153,Amban,98314,7,9,SIUNT
397,TRD2022082200104,Bunderan,61153,Ampang,25154,4,5,SIUNT
398,TRD2022082200087,Bunderan,61153,Asam,33135,3,4,SIUNT
399,TRD2022082200072,Bunderan,61153,Aur Gading,37481,7,10,SIUNT
400,TRD2022082200063,Bunderan,61153,Bada,84211,7,9,SIUNT
401,TRD2022082200052,Bunderan,61153,Bahomakmur,94974,9,11,SIUNT
402,TRD2022082200095,Bunderan,61153,Bahomakmur,94974,9,11,SIUNT
403,TRD2022082200109,Bunderan,61153,Balai Sinayan Lumpo,25651,7,10,SIUNT
404,TRD2022082200107,Bunderan,61153,Bali Mester,13310,1,2,SIUNT
405,TRD2022082200054,Bunderan,61153,Baloi Permai,29431,3,4,SIUNT
406,TRD2022082200049,Bunderan,61153,Banguntapan,55198,4,6,SIUNT
407,TRD2022082200099,Bunderan,61153,Banjer,95125,2,4,SIUNT
408,TRD2022082200062,Bunderan,61153,Basirih Selatan,70245,2,3,SIUNT
409,TRD2022082200058,Bunderan,61153,Batoq Kelo (Batu Kelau),75767,12,23,SIUNT
410,TRD2022082200098,Bunderan,61153,Batu Layang,78244,4,6,SIUNT
411,TRD2022082200077,Bunderan,61153,Batulubang,95552,6,8,SIUNT
412,TRD2022082200069,Bunderan,61153,Brang Bara,84314,7,9,SIUNT
413,TRD2022082200059,Bunderan,61153,Bugis,84182,11,13,SIUNT
414,TRD2022082200048,Bunderan,61153,Bugis,75121,3,5,SIUNT
415,TRD2022082200082,Bunderan,61153,Bulak,60124,1,2,SIUNT
416,TRD2022082200110,Bunderan,61153,Bulogading,90111,2,3,SIUNT
417,TRD2022082200083,Bunderan,61153,Cibubur,13720,1,2,SIUNT
418,TRD2022082200084,Bunderan,61153,Cirebongirang,45171,4,6,SIUNT
419,TRD2022082200101,Bunderan,61153,Curug,41371,2,3,SIUNT
420,TRD2022082200065,Bunderan,61153,Curug Kulon,15810,1,2,SIUNT
421,TRD2022082200061,Bunderan,61153,Dendengan Dalam,95127,2,4,SIUNT
422,TRD2022082200051,Bunderan,61153,Doko,66186,4,6,SIUNT
423,TRD2022082200116,Bunderan,61153,Dukuh Setro,60138,1,2,SIUNT
424,TRD2022082200081,Bunderan,61153,Dupak,60179,1,2,SIUNT
425,TRD2022082200066,Bunderan,61153,Gambarsari,52193,4,6,SIUNT
426,TRD2022082200102,Bunderan,61153,Gamsungi,97762,6,7,SIUNT
427,TRD2022082200057,Bunderan,61153,Gantiwarno,57716,3,4,SIUNT
428,TRD2022082200050,Bunderan,61153,Jaka Mulya,17146,1,2,SIUNT
429,TRD2022082200074,Bunderan,61153,Jatimulya,45262,4,6,SIUNT
430,TRD2022082200114,Bunderan,61153,Jelupang,15323,1,2,SIUNT
431,TRD2022082200105,Bunderan,61153,Joglo,11640,1,2,SIUNT
432,TRD2022082200093,Bunderan,61153,Jurang Mangu Barat,15223,1,2,SIUNT
433,TRD2022082200103,Bunderan,61153,Karawaci,15115,1,2,SIUNT
434,TRD2022082200106,Bunderan,61153,Kebunayu,83363,7,9,SIUNT
435,TRD2022082200089,Bunderan,61153,Kebun Bunga,30151,3,4,SIUNT
436,TRD2022082200080,Bunderan,61153,Kenep,64471,4,6,SIUNT
437,TRD2022082200070,Bunderan,61153,Kramat,15570,1,2,SIUNT
438,TRD2022082200075,Bunderan,61153,Krukut,16512,1,2,SIUNT
439,TRD2022082200085,Bunderan,61153,Landih,80611,5,7,SIUNT
440,TRD2022082200108,Bunderan,61153,Loleng,75561,9,12,SIUNT
441,TRD2022082200067,Bunderan,61153,Lowa,93573,11,13,SIUNT
442,TRD2022082200060,Bunderan,61153,Macan Putih,68461,4,6,SIUNT
443,TRD2022082200090,Bunderan,61153,Mandati III,93795,9,11,SIUNT
444,TRD2022082200086,Bunderan,61153,Manola,87284,12,23,SIUNT
445,TRD2022082200056,Bunderan,61153,Nambuhan,58114,3,4,SIUNT
446,TRD2022082200068,Bunderan,61153,Pamijen,53151,4,6,SIUNT
447,TRD2022082200064,Bunderan,61153,Sari Mekar,81119,6,9,SIUNT
448,TRD2022082200112,Bunderan,61153,Sendangadi,55285,1,2,SIUNT
449,TRD2022082200091,Bunderan,61153,Sri Mulyo,35513,5,8,SIUNT
450,TRD2022082200079,Bunderan,61153,Sri Tanjung,28781,13,24,SIUNT
451,TRD2022082200115,Bunderan,61153,Sukamaju,35368,5,7,SIUNT
452,TRD2022082200088,Bunderan,61153,Sukodadi,30154,3,4,SIUNT
453,TRD2022082200092,Bunderan,61153,Sungai Nangka,76114,2,3,SIUNT
454,TRD2022082200100,Bunderan,61153,Sungai Nyamuk,77483,9,10,SIUNT
455,TRD2022082200071,Bunderan,61153,Sungai Teritip,29255,13,24,SIUNT
456,TRD2022082200076,Bunderan,61153,Tanah Raja,97713,3,5,SIUNT
457,TRD2022082200096,Bunderan,61153,Tanjung Enim,31711,4,5,SIUNT
458,TRD2022082200094,Bunderan,61153,Teluk Meku,20857,6,8,SIUNT
459,TRD2022082200113,Bunderan,61153,Titiwungen Utara,95113,2,4,SIUNT
460,TRD2022082200073,Bunderan,61153,Tumbang Liting,74413,9,11,SIUNT
461,TRD2022082200111,Bunderan,61153,Tumpok Laweung,24151,10,12,SIUNT
462,TRD2022082200097,Bunderan,61153,West Cengkareng,11730,1,2,SIUNT
463,TRD2022082200117,Binong,15811,Batu Ampar,76136,1,4,SIUNT
464,TRD2022082200276,Jelambar Baru,11460,Ahusen,97127,2,4,SIUNT
465,TRD2022082200286,Jelambar Baru,11460,Akcaya,78121,3,5,SIUNT
466,TRD2022082200288,Jelambar Baru,11460,Anaiwoi,93118,2,4,SIUNT
467,TRD2022082200289,Jelambar Baru,11460,Aro IV Korong,27317,5,8,SIUNT
468,TRD2022082200259,Jelambar Baru,11460,Baciro,55225,1,2,SIUNT
469,TRD2022082200257,Jelambar Baru,11460,Badas,64221,2,4,SIUNT
470,TRD2022082200281,Jelambar Baru,11460,Bailangu Timur,30711,2,4,SIUNT
471,TRD2022082200301,Jelambar Baru,11460,Bara-Baraya Timur,90143,2,3,SIUNT
472,TRD2022082200269,Jelambar Baru,11460,Batulicin,72271,5,8,SIUNT
473,TRD2022082200256,Jelambar Baru,11460,Beranun Teleden,24582,7,10,SIUNT
474,TRD2022082200270,Jelambar Baru,11460,Beriwit,73911,7,10,SIUNT
475,TRD2022082200306,Jelambar Baru,11460,Bojongsari,45214,2,3,SIUNT
476,TRD2022082200248,Jelambar Baru,11460,Bonder (Bondir),83572,7,10,SIUNT
477,TRD2022082200279,Jelambar Baru,11460,Bongopini,96121,3,4,SIUNT
478,TRD2022082200294,Jelambar Baru,11460,Buliang,29438,1,2,SIUNT
479,TRD2022082200260,Jelambar Baru,11460,Bumi Amas,79211,7,10,SIUNT
480,TRD2022082200293,Jelambar Baru,11460,Cakung Barat,13910,1,2,SIUNT
481,TRD2022082200297,Jelambar Baru,11460,Cilincing,14120,1,2,SIUNT
482,TRD2022082200300,Jelambar Baru,11460,Cipete Utara,12150,1,2,SIUNT
483,TRD2022082200299,Jelambar Baru,11460,Empirang Ujung,78563,9,12,SIUNT
484,TRD2022082200255,Jelambar Baru,11460,Gamsungi,97762,5,7,SIUNT
485,TRD2022082200274,Jelambar Baru,11460,Jatibening Baru,17412,1,2,SIUNT
486,TRD2022082200290,Jelambar Baru,11460,Jatirahayu,17414,1,2,SIUNT
487,TRD2022082200250,Jelambar Baru,11460,Juata Permai,77116,1,4,SIUNT
488,TRD2022082200295,Jelambar Baru,11460,Karawaci,15115,1,2,SIUNT
489,TRD2022082200285,Jelambar Baru,11460,Kebun Teluk Panji,21464,5,9,SIUNT
490,TRD2022082200291,Jelambar Baru,11460,Koromatantu,94971,9,11,SIUNT
491,TRD2022082200309,Jelambar Baru,11460,Krukut,16514,1,2,SIUNT
492,TRD2022082200307,Jelambar Baru,11460,Lambuno,93916,9,11,SIUNT
493,TRD2022082200267,Jelambar Baru,11460,Lam Kawe,23352,3,6,SIUNT
494,TRD2022082200245,Jelambar Baru,11460,Lok Bahu,75125,2,4,SIUNT
495,TRD2022082200263,Jelambar Baru,11460,Lowa,93573,11,13,SIUNT
496,TRD2022082200292,Jelambar Baru,11460,Malewong,91998,7,9,SIUNT
497,TRD2022082200303,Jelambar Baru,11460,Marga Manunggal Jaya,36365,5,9,SIUNT
498,TRD2022082200242,Jelambar Baru,11460,Matabubu,93883,9,11,SIUNT
499,TRD2022082200277,Jelambar Baru,11460,Minasa Upa,90554,5,7,SIUNT
500,TRD2022082200244,Jelambar Baru,11460,Morombo Pantai,93352,11,13,SIUNT
501,TRD2022082200265,Jelambar Baru,11460,Namo Tualang,20358,5,9,SIUNT
502,TRD2022082200254,Jelambar Baru,11460,Namu Gajah,20136,1,3,SIUNT
503,TRD2022082200275,Jelambar Baru,11460,Ndeskati,22153,7,11,SIUNT
504,TRD2022082200253,Jelambar Baru,11460,Ngelom,61257,1,2,SIUNT
505,TRD2022082200284,Jelambar Baru,11460,Padang Maninjau,21455,5,9,SIUNT
506,TRD2022082200247,Jelambar Baru,11460,Pantai Hurip,17610,1,2,SIUNT
507,TRD2022082200287,Jelambar Baru,11460,Paopale Daya,69261,3,6,SIUNT
508,TRD2022082200305,Jelambar Baru,11460,Parsalakan,22735,4,7,SIUNT
509,TRD2022082200264,Jelambar Baru,11460,Patalan,58219,3,6,SIUNT
510,TRD2022082200261,Jelambar Baru,11460,Pematang Pudu,28784,5,9,SIUNT
511,TRD2022082200273,Jelambar Baru,11460,Pemecutan,80231,1,3,SIUNT
512,TRD2022082200268,Jelambar Baru,11460,Pinang Sebatang Barat,28772,5,9,SIUNT
513,TRD2022082200272,Jelambar Baru,11460,Rama Indera,34155,4,7,SIUNT
514,TRD2022082200296,Jelambar Baru,11460,Rante Angin,92982,5,7,SIUNT
515,TRD2022082200243,Jelambar Baru,11460,Renah Kasak,37163,12,15,SIUNT
516,TRD2022082200302,Jelambar Baru,11460,Saney,23354,3,6,SIUNT
517,TRD2022082200280,Jelambar Baru,11460,Sarwadadi,53281,3,6,SIUNT
518,TRD2022082200298,Jelambar Baru,11460,Sei/Sungai Melawen,74184,9,11,SIUNT
519,TRD2022082200271,Jelambar Baru,11460,Seliki,75382,5,8,SIUNT
520,TRD2022082200246,Jelambar Baru,11460,Seteluk Atas,84454,14,16,SIUNT
521,TRD2022082200249,Jelambar Baru,11460,Sipange Julu,22774,5,9,SIUNT
522,TRD2022082200266,Jelambar Baru,11460,Sukodadi,30154,1,2,SIUNT
523,TRD2022082200258,Jelambar Baru,11460,Sukosari,66318,2,3,SIUNT
524,TRD2022082200282,Jelambar Baru,11460,Tanjung Merbu,30967,5,8,SIUNT
525,TRD2022082200283,Jelambar Baru,11460,Teluk Dawan,36761,5,9,SIUNT
526,TRD2022082200304,Jelambar Baru,11460,Tuhemberua,22862,12,15,SIUNT
527,TRD2022082200308,Jelambar Baru,11460,Tumori Balohili,22811,12,15,SIUNT
528,TRD2022082200251,Jelambar Baru,11460,Ulujami,12230,1,2,SIUNT
529,TRD2022082200262,Jelambar Baru,11460,Wana Sari,75655,5,7,SIUNT
530,TRD2022082200278,Jelambar Baru,11460,Wek IV Batang Toru,22738,5,9,SIUNT
531,TRD2022082200382,Kali Rungkut,60119,16 Ulu,30117,3,4,SIUNT
532,TRD2022082200477,Kali Rungkut,60119,19 Ilir,30132,3,4,SIUNT
533,TRD2022082200527,Kali Rungkut,60119,5 Ulu,30267,3,4,SIUNT
534,TRD2022082200486,Kali Rungkut,60119,Abadijaya,16417,1,2,SIUNT
535,TRD2022082200524,Kali Rungkut,60119,Abian Tubuh Baru,83237,3,5,SIUNT
536,TRD2022082200501,Kali Rungkut,60119,Ahusen,97127,3,4,SIUNT
537,TRD2022082200554,Kali Rungkut,60119,Air Seru,33414,9,11,SIUNT
538,TRD2022082200407,Kali Rungkut,60119,Akar Akar,83354,14,24,SIUNT
539,TRD2022082200532,Kali Rungkut,60119,Akcaya,78121,4,6,SIUNT
540,TRD2022082200402,Kali Rungkut,60119,Alam Jaya,15133,1,2,SIUNT
541,TRD2022082200484,Kali Rungkut,60119,Anaiwoi,93118,3,4,SIUNT
542,TRD2022082200401,Kali Rungkut,60119,Anaiwoi,93118,3,4,SIUNT
543,TRD2022082200316,Kali Rungkut,60119,Ancol,14430,1,2,SIUNT
544,TRD2022082200493,Kali Rungkut,60119,Anggrung,20152,2,4,SIUNT
545,TRD2022082200354,Kali Rungkut,60119,Angkasapura,99113,4,5,SIUNT
546,TRD2022082200492,Kali Rungkut,60119,Angke,11330,1,2,SIUNT
547,TRD2022082200317,Kali Rungkut,60119,Anrong Appaka,90612,3,5,SIUNT
548,TRD2022082200318,Kali Rungkut,60119,Antang,90234,2,3,SIUNT
549,TRD2022082200514,Kali Rungkut,60119,Antang,90234,2,3,SIUNT
550,TRD2022082200418,Kali Rungkut,60119,Antang,90234,2,3,SIUNT
551,TRD2022082200507,Kali Rungkut,60119,Apar,25522,6,8,SIUNT
552,TRD2022082200444,Kali Rungkut,60119,Aren Jaya,17112,1,2,SIUNT
553,TRD2022082200420,Kali Rungkut,60119,Babura,20112,2,4,SIUNT
554,TRD2022082200357,Kali Rungkut,60119,Babura Sunggal,20121,2,4,SIUNT
555,TRD2022082200342,Kali Rungkut,60119,Bacin,59325,4,6,SIUNT
556,TRD2022082200449,Kali Rungkut,60119,Bada,84211,7,9,SIUNT
557,TRD2022082200327,Kali Rungkut,60119,Bada,84211,7,9,SIUNT
558,TRD2022082200545,Kali Rungkut,60119,Badak Anom,15560,1,2,SIUNT
559,TRD2022082200380,Kali Rungkut,60119,Bago,66218,3,4,SIUNT
560,TRD2022082200460,Kali Rungkut,60119,Baharu Selatan,72115,7,10,SIUNT
561,TRD2022082200446,Kali Rungkut,60119,Bah Birong Ulu,21172,7,10,SIUNT
562,TRD2022082200386,Kali Rungkut,60119,Bahomakmur,94974,9,11,SIUNT
563,TRD2022082200515,Kali Rungkut,60119,Balai Baru,26212,6,8,SIUNT
564,TRD2022082200517,Kali Rungkut,60119,Bale Kambang,13530,1,2,SIUNT
565,TRD2022082200339,Kali Rungkut,60119,Bambu Apus,13890,1,2,SIUNT
566,TRD2022082200458,Kali Rungkut,60119,Banguntapan,55198,4,6,SIUNT
567,TRD2022082200344,Kali Rungkut,60119,Banjer,95125,2,4,SIUNT
568,TRD2022082200368,Kali Rungkut,60119,Bantuas,75253,3,5,SIUNT
569,TRD2022082200337,Kali Rungkut,60119,Bantul,55711,2,3,SIUNT
570,TRD2022082200421,Kali Rungkut,60119,Banyuanyar,57137,2,3,SIUNT
571,TRD2022082200464,Kali Rungkut,60119,Batang Ayumi Jae,22716,6,8,SIUNT
572,TRD2022082200481,Kali Rungkut,60119,Batu Merah,29452,3,4,SIUNT
573,TRD2022082200528,Kali Rungkut,60119,Baturan,57171,4,6,SIUNT
574,TRD2022082200320,Kali Rungkut,60119,Bawolowalani,22865,13,16,SIUNT
575,TRD2022082200397,Kali Rungkut,60119,Beji,16431,1,2,SIUNT
576,TRD2022082200441,Kali Rungkut,60119,Belimbing,75313,3,4,SIUNT
577,TRD2022082200353,Kali Rungkut,60119,Bendungan Hilir,10210,1,2,SIUNT
578,TRD2022082200435,Kali Rungkut,60119,Bendungan Hilir,10210,1,2,SIUNT
579,TRD2022082200359,Kali Rungkut,60119,Bengkol,95251,2,4,SIUNT
580,TRD2022082200343,Kali Rungkut,60119,Bengkol,95251,2,4,SIUNT
581,TRD2022082200472,Kali Rungkut,60119,Bentiring,38126,3,4,SIUNT
582,TRD2022082200333,Kali Rungkut,60119,Benua Anyar,70239,2,3,SIUNT
583,TRD2022082200538,Kali Rungkut,60119,Beo Sepang,86754,12,23,SIUNT
584,TRD2022082200408,Kali Rungkut,60119,Berangas Timur,70582,7,10,SIUNT
585,TRD2022082200491,Kali Rungkut,60119,Bintara,17134,1,2,SIUNT
586,TRD2022082200378,Kali Rungkut,60119,Bira,90243,2,3,SIUNT
587,TRD2022082200417,Kali Rungkut,60119,Bira,90243,2,3,SIUNT
588,TRD2022082200374,Kali Rungkut,60119,Biyonga,96212,8,9,SIUNT
589,TRD2022082200325,Kali Rungkut,60119,Biyonga,96212,8,9,SIUNT
590,TRD2022082200473,Kali Rungkut,60119,Blang Berandang,23618,6,8,SIUNT
591,TRD2022082200503,Kali Rungkut,60119,Bongan (Boongan),82112,5,7,SIUNT
592,TRD2022082200525,Kali Rungkut,60119,Bongopini,96121,2,4,SIUNT
593,TRD2022082200537,Kali Rungkut,60119,Bugis,75121,3,5,SIUNT
594,TRD2022082200521,Kali Rungkut,60119,Bugis,75121,3,5,SIUNT
595,TRD2022082200381,Kali Rungkut,60119,Bugis,77312,5,8,SIUNT
596,TRD2022082200552,Kali Rungkut,60119,Bujur Timur,69354,4,6,SIUNT
597,TRD2022082200536,Kali Rungkut,60119,Bukaka,95782,7,10,SIUNT
598,TRD2022082200495,Kali Rungkut,60119,Bukit Datuk,28825,6,8,SIUNT
599,TRD2022082200456,Kali Rungkut,60119,Bukit Duri,12840,1,2,SIUNT
600,TRD2022082200361,Kali Rungkut,60119,Bukit Pinang,75124,3,5,SIUNT
601,TRD2022082200371,Kali Rungkut,60119,Bukit Pinang,75124,3,5,SIUNT
602,TRD2022082200405,Kali Rungkut,60119,Bulakan,42426,1,2,SIUNT
603,TRD2022082200506,Kali Rungkut,60119,Buliang,29438,3,4,SIUNT
604,TRD2022082200348,Kali Rungkut,60119,Bulu,52362,4,6,SIUNT
605,TRD2022082200360,Kali Rungkut,60119,Burangkeng,17155,1,2,SIUNT
606,TRD2022082200385,Kali Rungkut,60119,Caturtunggal,55281,1,2,SIUNT
607,TRD2022082200459,Kali Rungkut,60119,Cibodas Baru,15138,1,2,SIUNT
608,TRD2022082200373,Kali Rungkut,60119,Cibolang Kaler,43152,2,3,SIUNT
609,TRD2022082200390,Kali Rungkut,60119,Cibubur,13720,1,2,SIUNT
610,TRD2022082200549,Kali Rungkut,60119,Cilangkap,16458,1,2,SIUNT
611,TRD2022082200346,Kali Rungkut,60119,Cinta Damai,20126,2,4,SIUNT
612,TRD2022082200439,Kali Rungkut,60119,Cipete Utara,12150,1,2,SIUNT
613,TRD2022082200315,Kali Rungkut,60119,Ciporang,45514,3,4,SIUNT
614,TRD2022082200476,Kali Rungkut,60119,Darat Sekip,78117,4,6,SIUNT
615,TRD2022082200466,Kali Rungkut,60119,Dasan Agung Baru,83125,3,5,SIUNT
616,TRD2022082200546,Kali Rungkut,60119,Debong Lor,52115,3,4,SIUNT
617,TRD2022082200451,Kali Rungkut,60119,Delima,28291,2,4,SIUNT
618,TRD2022082200428,Kali Rungkut,60119,Deli Tua,20144,2,4,SIUNT
619,TRD2022082200480,Kali Rungkut,60119,Donggala Kodi,94226,3,4,SIUNT
620,TRD2022082200531,Kali Rungkut,60119,Driyorejo,61177,4,6,SIUNT
621,TRD2022082200470,Kali Rungkut,60119,Dua Laus,85752,12,23,SIUNT
622,TRD2022082200416,Kali Rungkut,60119,Dukuh Sutorejo,60113,1,2,SIUNT
623,TRD2022082200329,Kali Rungkut,60119,Duren Sawit,13440,1,2,SIUNT
624,TRD2022082200478,Kali Rungkut,60119,Duri Kepa,11510,1,2,SIUNT
625,TRD2022082200505,Kali Rungkut,60119,Dusun Bangko,37313,6,8,SIUNT
626,TRD2022082200415,Kali Rungkut,60119,Embu Ngena,86319,7,9,SIUNT
627,TRD2022082200413,Kali Rungkut,60119,Entipan,78768,9,12,SIUNT
628,TRD2022082200391,Kali Rungkut,60119,Gajahbendo,67154,3,4,SIUNT
629,TRD2022082200430,Kali Rungkut,60119,Gebang Putih,60117,1,2,SIUNT
630,TRD2022082200388,Kali Rungkut,60119,Gebangsari,50117,2,3,SIUNT
631,TRD2022082200513,Kali Rungkut,60119,Gedong Pakuan/Pakuon,35222,2,3,SIUNT
632,TRD2022082200496,Kali Rungkut,60119,Gembong,15610,1,2,SIUNT
633,TRD2022082200412,Kali Rungkut,60119,Glugur Kota,20115,2,4,SIUNT
634,TRD2022082200330,Kali Rungkut,60119,Glugur Kota,20115,2,4,SIUNT
635,TRD2022082200429,Kali Rungkut,60119,Grogol,11450,1,2,SIUNT
636,TRD2022082200393,Kali Rungkut,60119,Gundaling II,22152,9,12,SIUNT
637,TRD2022082200474,Kali Rungkut,60119,Gunung Ketur,55111,1,2,SIUNT
638,TRD2022082200468,Kali Rungkut,60119,Gunung Sari Ilir,76121,2,3,SIUNT
639,TRD2022082200326,Kali Rungkut,60119,Gunung Tiga,35675,5,7,SIUNT
640,TRD2022082200394,Kali Rungkut,60119,Handapherang,46271,5,7,SIUNT
641,TRD2022082200335,Kali Rungkut,60119,Harapan Baru,17123,1,2,SIUNT
642,TRD2022082200523,Kali Rungkut,60119,Harapanmulya,17143,1,2,SIUNT
643,TRD2022082200426,Kali Rungkut,60119,Harapanmulya,17143,1,2,SIUNT
644,TRD2022082200519,Kali Rungkut,60119,Hegarmanah,45363,5,7,SIUNT
645,TRD2022082200465,Kali Rungkut,60119,Heledulaa Selatan,96114,2,4,SIUNT
646,TRD2022082200383,Kali Rungkut,60119,Heledulaa Selatan,96114,2,4,SIUNT
647,TRD2022082200533,Kali Rungkut,60119,Jaka Mulya,17146,1,2,SIUNT
648,TRD2022082200367,Kali Rungkut,60119,Jatimulya,17511,2,3,SIUNT
649,TRD2022082200347,Kali Rungkut,60119,Jatimulya,17511,2,3,SIUNT
650,TRD2022082200372,Kali Rungkut,60119,Jatimulya,17511,2,3,SIUNT
651,TRD2022082200355,Kali Rungkut,60119,Jatipulo,11430,1,2,SIUNT
652,TRD2022082200433,Kali Rungkut,60119,Jelapat,73713,7,10,SIUNT
653,TRD2022082200483,Kali Rungkut,60119,Jelapat,73713,7,10,SIUNT
654,TRD2022082200440,Kali Rungkut,60119,Jenetallasa,92161,7,9,SIUNT
